course_id,listing_code,listed_in,rule,kept_as
225310,SOC 355,SOC,collapsed_cross_listing,COMM 355B
225317,ARTHIST 104Q,ARTHIST,collapsed_cross_listing,AMSTUD 104Q
225318,HISTORY 248C,HISTORY,collapsed_cross_listing,AFRICAAM 248C
225318,HISTORY 348C,HISTORY,collapsed_cross_listing,AFRICAAM 248C
225320,HISTORY 200UR,HISTORY,collapsed_cross_listing,AMSTUD 200UR
225320,URBANST 100UR,URBANST,collapsed_cross_listing,AMSTUD 200UR
225321,AMSTUD 156D,AMSTUD,collapsed_cross_listing,AMSTUD 56D
225321,HISTORY 156D,HISTORY,collapsed_cross_listing,AMSTUD 56D
225321,HISTORY 56D,HISTORY,collapsed_cross_listing,AMSTUD 56D
225322,HISTORY 339D,HISTORY,collapsed_cross_listing,HISTORY 239D
225324,DLCL 176,DLCL,collapsed_cross_listing,COMPLIT 176
225344,HISTORY 335,HISTORY,collapsed_cross_listing,HISTORY 235
225344,HISTORY 435A,HISTORY,collapsed_cross_listing,HISTORY 235
225345,CHEMENG 140X,CHEMENG,collapsed_cross_listing,CHEMENG 440
225347,PHIL 277R,PHIL,collapsed_cross_listing,PHIL 177R
225356,MS&E 235B,MS&E,collapsed_cross_listing,EE 383
225361,SOC 101,SOC,collapsed_cross_listing,AFRICAAM 123
225361,SOC 201,SOC,collapsed_cross_listing,AFRICAAM 123
225361,ANTHRO 123X,ANTHRO,collapsed_cross_listing,AFRICAAM 123
225363,EE 217,EE,collapsed_cross_listing,EE 117
225365,EARTHSYS 37Q,EARTHSYS,collapsed_cross_listing,CSRE 37Q
225365,SOC 37Q,SOC,collapsed_cross_listing,CSRE 37Q
225369,ARTHIST 422A,ARTHIST,collapsed_cross_listing,ARTHIST 222A
225370,SOC 116,SOC,collapsed_cross_listing,INTLPOL 224C
225370,SOC 216,SOC,collapsed_cross_listing,INTLPOL 224C
225377,MS&E 211DS,MS&E,collapsed_cross_listing,MS&E 111DS
225378,JAPAN 191,JAPAN,collapsed_cross_listing,ASNAMST 191
225378,JAPAN 291,JAPAN,collapsed_cross_listing,ASNAMST 191
225379,SLAVIC 394,SLAVIC,collapsed_cross_listing,SLAVIC 194
225391,POLISCI 331M,POLISCI,collapsed_cross_listing,PHIL 371M
225393,POLISCI 156,POLISCI,collapsed_cross_listing,CS 125
225397,ECON 3,ECON,collapsed_cross_listing,CHEM 5
225406,COMPLIT 157,COMPLIT,collapsed_cross_listing,CHILATST 157
225407,HISTORY 245,HISTORY,collapsed_cross_listing,AFRICAAM 246
225407,HUMCORE 136,HUMCORE,collapsed_cross_listing,AFRICAAM 246
225411,ANTHRO 239A,ANTHRO,collapsed_cross_listing,ANTHRO 139A
225411,ARCHLGY 139,ARCHLGY,collapsed_cross_listing,ANTHRO 139A
225411,ARCHLGY 239,ARCHLGY,collapsed_cross_listing,ANTHRO 139A
225411,FEMGEN 139A,FEMGEN,collapsed_cross_listing,ANTHRO 139A
225417,STATS 232,STATS,collapsed_cross_listing,CS 229B
225418,PHIL 231,PHIL,collapsed_cross_listing,PHIL 131
225424,POLISCI 224,POLISCI,collapsed_cross_listing,CSRE 225
225425,ENGLISH 192B,ENGLISH,collapsed_cross_listing,AFRICAAM 192B
225425,FEMGEN 192B,FEMGEN,collapsed_cross_listing,AFRICAAM 192B
225426,ESS 288,ESS,collapsed_cross_listing,CEE 263E
225430,ENGLISH 90L,ENGLISH,collapsed_cross_listing,CHILATST 90
225448,CSRE 101A,CSRE,collapsed_cross_listing,AMSTUD 101A
225448,FEMGEN 101A,FEMGEN,collapsed_cross_listing,AMSTUD 101A
225472,EDUC 482,EDUC,collapsed_cross_listing,DESIGN 294
225478,ENGLISH 185B,ENGLISH,collapsed_cross_listing,CSRE 184B
225478,FEMGEN 185B,FEMGEN,collapsed_cross_listing,CSRE 184B
225514,PHIL 276M,PHIL,collapsed_cross_listing,PHIL 176M
225517,DESIGN 160,DESIGN,collapsed_cross_listing,DESIGN 60
225525,ME 106,ME,collapsed_cross_listing,ARCHLGY 106Q
225534,DESIGN 183N,DESIGN,collapsed_cross_listing,CS 53N
225538,HISTORY 57S,HISTORY,collapsed_cross_listing,AMSTUD 57S
225543,MS&E 218,MS&E,collapsed_cross_listing,CME 218
225544,HISTORY 384K,HISTORY,collapsed_cross_listing,HISTORY 284K
225544,JEWISHST 284,JEWISHST,collapsed_cross_listing,HISTORY 284K
225551,URBANST 7,URBANST,collapsed_cross_listing,HISTORY 7S
225557,HISTORY 356A,HISTORY,collapsed_cross_listing,HISTORY 256A
225562,NATIVEAM 117,NATIVEAM,collapsed_cross_listing,ARCHLGY 117C
225563,AMSTUD 104A,AMSTUD,collapsed_cross_listing,AFRICAAM 104
225566,EE 160A,EE,collapsed_cross_listing,AA 174A
225566,CS 137A,CS,collapsed_cross_listing,AA 174A
225568,SLAVIC 340A,SLAVIC,collapsed_cross_listing,SLAVIC 140
225569,HISTORY 24B,HISTORY,collapsed_cross_listing,HISTORY 124B
225569,REES 224C,REES,collapsed_cross_listing,HISTORY 124B
225569,SLAVIC 224B,SLAVIC,collapsed_cross_listing,HISTORY 124B
225570,EPS 231,EPS,collapsed_cross_listing,EPS 131
225579,CLASSICS 30,CLASSICS,collapsed_cross_listing,ARCHLGY 30
225597,PHIL 264,PHIL,collapsed_cross_listing,PHIL 164
225598,PHIL 212,PHIL,collapsed_cross_listing,PHIL 112
225599,PHIL 251D,PHIL,collapsed_cross_listing,PHIL 151D
225600,CLASSICS 141C,CLASSICS,collapsed_cross_listing,ARCHLGY 141
225602,PHIL 288A,PHIL,collapsed_cross_listing,PHIL 188A
225608,EDUC 64,EDUC,collapsed_cross_listing,COMM 159B
225608,SOC 64,SOC,collapsed_cross_listing,COMM 159B
225617,ENERGY 276,ENERGY,collapsed_cross_listing,ENERGY 176
225621,PHIL 241F,PHIL,collapsed_cross_listing,PHIL 141F
225625,JEWISHST 285D,JEWISHST,collapsed_cross_listing,HISTORY 285D
225626,NATIVEAM 124,NATIVEAM,collapsed_cross_listing,ARCHLGY 124C
225628,ENGLISH 190A,ENGLISH,collapsed_cross_listing,ASNAMST 190
225629,EARTHSYS 299A,EARTHSYS,collapsed_cross_listing,EARTHSYS 199A
225631,NATIVEAM 119,NATIVEAM,collapsed_cross_listing,ENGLISH 146N
225633,HISTORY 200GH,HISTORY,collapsed_cross_listing,FEMGEN 200GH
225634,HISTORY 263,HISTORY,collapsed_cross_listing,AMSTUD 263A
225634,FEMGEN 263,FEMGEN,collapsed_cross_listing,AMSTUD 263A
225645,JEWISHST 131,JEWISHST,collapsed_cross_listing,CSRE 131B
225645,FRENCH 102,FRENCH,collapsed_cross_listing,CSRE 131B
225646,JEWISHST 124,JEWISHST,collapsed_cross_listing,CSRE 124B
225646,GERMAN 124,GERMAN,collapsed_cross_listing,CSRE 124B
225655,HISTORY 305C,HISTORY,collapsed_cross_listing,HISTORY 205C
225656,URBANST 175,URBANST,collapsed_cross_listing,PUBLPOL 171
225659,ENGR 204R,ENGR,collapsed_cross_listing,ENGR 104R
225664,HISTORY 376C,HISTORY,collapsed_cross_listing,HISTORY 276C
225665,CEE 233A,CEE,collapsed_cross_listing,CEE 133A
225666,CEE 233B,CEE,collapsed_cross_listing,CEE 133B
225677,CEE 233C,CEE,collapsed_cross_listing,CEE 133C
225678,CEE 233D,CEE,collapsed_cross_listing,CEE 133D
225702,SOC 212,SOC,collapsed_cross_listing,SOC 110
225704,EE 381,EE,collapsed_cross_listing,CS 381
225705,CLASSICS 240A,CLASSICS,collapsed_cross_listing,CLASSICS 140
225706,HISTORY 247,HISTORY,collapsed_cross_listing,AFRICAAM 247
225706,HISTORY 347,HISTORY,collapsed_cross_listing,AFRICAAM 247
225706,FEMGEN 247,FEMGEN,collapsed_cross_listing,AFRICAAM 247
225706,FEMGEN 347,FEMGEN,collapsed_cross_listing,AFRICAAM 247
225719,BIOE 337,BIOE,collapsed_cross_listing,ARTSINST 337
225747,CLASSICS 108,CLASSICS,collapsed_cross_listing,CLASSICS 320
225749,TAPS 100,TAPS,collapsed_cross_listing,TAPS 211
225762,RELIGST 116X,RELIGST,collapsed_cross_listing,JEWISHST 116
225767,RELIGST 355,RELIGST,collapsed_cross_listing,RELIGST 255
225775,CLASSICS 31N,CLASSICS,collapsed_cross_listing,CHINA 23N
225777,CSRE 1SI,CSRE,collapsed_cross_listing,ASNAMST 1SI
225789,INTLPOL 300V,INTLPOL,collapsed_cross_listing,CEE 252
225815,EPS 202,EPS,collapsed_cross_listing,EPS 102
225824,INTNLREL 152,INTNLREL,collapsed_cross_listing,INTLPOL 252
225843,CLASSICS 145,CLASSICS,collapsed_cross_listing,AFRICAAM 145
225843,CLASSICS 245,CLASSICS,collapsed_cross_listing,AFRICAAM 145
225843,COMPLIT 145C,COMPLIT,collapsed_cross_listing,AFRICAAM 145
225844,CLASSICS 242,CLASSICS,collapsed_cross_listing,CLASSICS 142
225846,EPI 282,EPI,collapsed_cross_listing,CHPR 282
225847,CS 277,CS,collapsed_cross_listing,BMDS 271
225847,RAD 271,RAD,collapsed_cross_listing,BMDS 271
225853,SUSTAIN 221,SUSTAIN,collapsed_cross_listing,SUSTAIN 121
225854,OCEANS 286H,OCEANS,collapsed_cross_listing,OCEANS 186H
225871,HISTORY 214B,HISTORY,collapsed_cross_listing,GERMAN 200
225871,HISTORY 314B,HISTORY,collapsed_cross_listing,GERMAN 200
225881,EE 227,EE,collapsed_cross_listing,CS 227A
225882,HISTORY 379A,HISTORY,collapsed_cross_listing,HISTORY 279A
225883,HISTORY 260,HISTORY,collapsed_cross_listing,AMSTUD 260
225883,HISTORY 360,HISTORY,collapsed_cross_listing,AMSTUD 260
225883,FEMGEN 260,FEMGEN,collapsed_cross_listing,AMSTUD 260
225889,CEE 147C,CEE,collapsed_cross_listing,CEE 247C
225890,CSRE 184,CSRE,collapsed_cross_listing,AFRICAAM 184
225891,GEOPHYS 236,GEOPHYS,collapsed_cross_listing,EPS 216
225891,MATSCI 236,MATSCI,collapsed_cross_listing,EPS 216
225892,POLISCI 317,POLISCI,collapsed_cross_listing,POLISCI 117
225906,GENE 131,GENE,collapsed_cross_listing,GENE 231
225910,ARCHLGY 297A,ARCHLGY,collapsed_cross_listing,ARCHLGY 97A
225910,ARTHIST 97,ARTHIST,collapsed_cross_listing,ARCHLGY 97A
225911,ARCHLGY 297B,ARCHLGY,collapsed_cross_listing,ARCHLGY 97B
225912,ARCHLGY 297C,ARCHLGY,collapsed_cross_listing,ARCHLGY 97C
225913,ARCHLGY 297D,ARCHLGY,collapsed_cross_listing,ARCHLGY 97D
225914,ARCHLGY 297E,ARCHLGY,collapsed_cross_listing,ARCHLGY 97E
225936,DESIGN 266,DESIGN,collapsed_cross_listing,BMDS 272
225941,EARTHSYS 220,EARTHSYS,collapsed_cross_listing,EARTHSYS 120
225941,NATIVEAM 120A,NATIVEAM,collapsed_cross_listing,EARTHSYS 120
225954,FEMGEN 477,FEMGEN,collapsed_cross_listing,EDUC 477
225955,COMPLIT 164,COMPLIT,collapsed_cross_listing,COMPLIT 364
225955,CSRE 164,CSRE,collapsed_cross_listing,COMPLIT 364
225956,PUBLPOL 379,PUBLPOL,collapsed_cross_listing,EDUC 219
225963,ARTHIST 455,ARTHIST,collapsed_cross_listing,ARTHIST 250
225985,FEMGEN 210,FEMGEN,collapsed_cross_listing,AFRICAAM 210
225985,AMSTUD 210,AMSTUD,collapsed_cross_listing,AFRICAAM 210
225985,TAPS 210,TAPS,collapsed_cross_listing,AFRICAAM 210
225986,SOC 112A,SOC,collapsed_cross_listing,AFRICAAM 212
225986,SOC 212A,SOC,collapsed_cross_listing,AFRICAAM 212
225995,PHIL 30,PHIL,collapsed_cross_listing,COMM 3
225995,PUBLPOL 3,PUBLPOL,collapsed_cross_listing,COMM 3
225995,RELIGST 23X,RELIGST,collapsed_cross_listing,COMM 3
225995,POLISCI 31,POLISCI,collapsed_cross_listing,COMM 3
225995,CSRE 31,CSRE,collapsed_cross_listing,COMM 3
225995,SOC 13,SOC,collapsed_cross_listing,COMM 3
225995,PSYCH 31A,PSYCH,collapsed_cross_listing,COMM 3
225995,HISTORY 3C,HISTORY,collapsed_cross_listing,COMM 3
226000,HISTORY 382,HISTORY,collapsed_cross_listing,HISTORY 282
226005,GEP 135,GEP,collapsed_cross_listing,ECON 185
226005,GEP 235,GEP,collapsed_cross_listing,ECON 185
226005,PUBLPOL 185,PUBLPOL,collapsed_cross_listing,ECON 185
226007,ENGLISH 363,ENGLISH,collapsed_cross_listing,APPPHYS 363
226012,CEE 276M,CEE,collapsed_cross_listing,CEE 176M
226012,EARTHSYS 176M,EARTHSYS,collapsed_cross_listing,CEE 176M
226012,EARTHSYS 276M,EARTHSYS,collapsed_cross_listing,CEE 176M
226013,HISTORY 262A,HISTORY,collapsed_cross_listing,AMSTUD 262A
226013,FEMGEN 262A,FEMGEN,collapsed_cross_listing,AMSTUD 262A
226021,FEMGEN 149,FEMGEN,collapsed_cross_listing,COMM 149F
226023,GEOPHYS 148,GEOPHYS,collapsed_cross_listing,CME 215
226023,GEOPHYS 248,GEOPHYS,collapsed_cross_listing,CME 215
226027,ESS 266,ESS,collapsed_cross_listing,ESS 166
226031,ESS 234,ESS,collapsed_cross_listing,CSRE 234
226031,HUMRTS 224,HUMRTS,collapsed_cross_listing,CSRE 234
226031,EBS 234,EBS,collapsed_cross_listing,CSRE 234
226032,HISTORY 348E,HISTORY,collapsed_cross_listing,HISTORY 248E
226033,REES 100B,REES,collapsed_cross_listing,HISTORY 2B
226033,REES 200B,REES,collapsed_cross_listing,HISTORY 2B
226039,PWR 194DS9,PWR,collapsed_cross_listing,AFRICAAM 197
226039,CSRE 194DS9,CSRE,collapsed_cross_listing,AFRICAAM 197
226041,COMM 238A,COMM,collapsed_cross_listing,COMM 138A
226068,INTNLREL 117,INTNLREL,collapsed_cross_listing,GEP 233
226068,INTLPOL 273,INTLPOL,collapsed_cross_listing,GEP 233
226068,PUBLPOL 125,PUBLPOL,collapsed_cross_listing,GEP 233
226076,ARTHIST 116,ARTHIST,collapsed_cross_listing,AMSTUD 116A
226090,HISTORY 281L,HISTORY,collapsed_cross_listing,GLOBAL 131L
226094,DATASCI 294N,DATASCI,collapsed_cross_listing,DATASCI 194N
226094,PSYCH 294N,PSYCH,collapsed_cross_listing,DATASCI 194N
226113,SLAVIC 252,SLAVIC,collapsed_cross_listing,SLAVIC 152
226119,ITALIAN 358,ITALIAN,collapsed_cross_listing,ITALIAN 258
226136,DATASCI 294L,DATASCI,collapsed_cross_listing,DATASCI 194L
226136,PSYCH 139,PSYCH,collapsed_cross_listing,DATASCI 194L
226136,EDUC 139,EDUC,collapsed_cross_listing,DATASCI 194L
226158,RELIGST 377,RELIGST,collapsed_cross_listing,RELIGST 277
226159,CLASSICS 374,CLASSICS,collapsed_cross_listing,CLASSICS 274
226159,RELIGST 273,RELIGST,collapsed_cross_listing,CLASSICS 274
226159,RELIGST 373,RELIGST,collapsed_cross_listing,CLASSICS 274
226161,RELIGST 366,RELIGST,collapsed_cross_listing,RELIGST 266
226162,JEWISHST 33Q,JEWISHST,collapsed_cross_listing,HISTORY 33Q
226163,RELIGST 374,RELIGST,collapsed_cross_listing,RELIGST 274
226164,HISTORY 384C,HISTORY,collapsed_cross_listing,HISTORY 284C
226164,RELIGST 243,RELIGST,collapsed_cross_listing,HISTORY 284C
226164,RELIGST 343,RELIGST,collapsed_cross_listing,HISTORY 284C
226165,RELIGST 342,RELIGST,collapsed_cross_listing,RELIGST 242
226166,RELIGST 145,RELIGST,collapsed_cross_listing,ENGLISH 145B
226167,RELIGST 155,RELIGST,collapsed_cross_listing,AMSTUD 155R
226180,RELIGST 375,RELIGST,collapsed_cross_listing,RELIGST 275
226195,EALC 218,EALC,collapsed_cross_listing,EALC 118
226195,GLOBAL 118,GLOBAL,collapsed_cross_listing,EALC 118
226196,JAPAN 294,JAPAN,collapsed_cross_listing,JAPAN 194
226197,POLISCI 110E,POLISCI,collapsed_cross_listing,INTNLREL 110E
226203,POLISCI 334A,POLISCI,collapsed_cross_listing,CLASSICS 334A
226205,POLISCI 29N,POLISCI,collapsed_cross_listing,ETHICSOC 128N
226206,EPS 204,EPS,collapsed_cross_listing,EPS 194
226215,ILAC 142N,ILAC,collapsed_cross_listing,GLOBAL 142N
226216,SLAVIC 234,SLAVIC,collapsed_cross_listing,JEWISHST 234
226218,GERMAN 291,GERMAN,collapsed_cross_listing,COMPLIT 289
226218,JEWISHST 289,JEWISHST,collapsed_cross_listing,COMPLIT 289
226226,COMPLIT 77N,COMPLIT,collapsed_cross_listing,CHILATST 77N
226226,ILAC 77N,ILAC,collapsed_cross_listing,CHILATST 77N
226237,MUSIC 147R,MUSIC,collapsed_cross_listing,AFRICAAM 141
226238,ARTHIST 114Q,ARTHIST,collapsed_cross_listing,FILMEDIA 114Q
226240,COMM 178A,COMM,collapsed_cross_listing,COMM 278A
226242,HUMRTS 125,HUMRTS,collapsed_cross_listing,EBS 130
226242,GLOBAL 126,GLOBAL,collapsed_cross_listing,EBS 130
226242,ETHICSOC 125H,ETHICSOC,collapsed_cross_listing,EBS 130
226242,INTLPOL 225A,INTLPOL,collapsed_cross_listing,EBS 130
226242,INTNLREL 126,INTNLREL,collapsed_cross_listing,EBS 130
226245,PHIL 281A,PHIL,collapsed_cross_listing,PHIL 181A
226247,REES 324,REES,collapsed_cross_listing,HISTORY 324B
226250,RELIGST 376,RELIGST,collapsed_cross_listing,RELIGST 276
226252,BIO 276,BIO,collapsed_cross_listing,BIO 176
226254,COMPLIT 271,COMPLIT,collapsed_cross_listing,COMPLIT 171
226262,OCEANS 265,OCEANS,collapsed_cross_listing,OCEANS 165
226264,GERMAN 323,GERMAN,collapsed_cross_listing,GERMAN 223
226265,GERMAN 324,GERMAN,collapsed_cross_listing,GERMAN 224
226266,GERMAN 258,GERMAN,collapsed_cross_listing,COMPLIT 258
226266,JEWISHST 258,JEWISHST,collapsed_cross_listing,COMPLIT 258
226267,GERMAN 346,GERMAN,collapsed_cross_listing,GERMAN 246
226267,TAPS 246,TAPS,collapsed_cross_listing,GERMAN 246
226267,TAPS 346,TAPS,collapsed_cross_listing,GERMAN 246
226272,ENGLISH 125A,ENGLISH,collapsed_cross_listing,AMSTUD 126A
226272,ASNAMST 126E,ASNAMST,collapsed_cross_listing,AMSTUD 126A
226274,TAPS 355,TAPS,collapsed_cross_listing,ENGLISH 301
226277,OCEANS 86Q,OCEANS,collapsed_cross_listing,CEE 86Q
226278,ENGLISH 28N,ENGLISH,collapsed_cross_listing,ASNAMST 128N
226279,ENGLISH 216,ENGLISH,collapsed_cross_listing,AFRICAAM 215
226279,AMSTUD 216,AMSTUD,collapsed_cross_listing,AFRICAAM 215
226283,HISTORY 51N,HISTORY,collapsed_cross_listing,AMSTUD 51N
226284,GENE 246,GENE,collapsed_cross_listing,BIO 246
226284,BIOE 266,BIOE,collapsed_cross_listing,BIO 246
226290,SLAVIC 266,SLAVIC,collapsed_cross_listing,REES 266C
226291,SLAVIC 144,SLAVIC,collapsed_cross_listing,SLAVIC 344
226294,PSYCH 124,PSYCH,collapsed_cross_listing,PHIL 124P
226295,PSYCH 156A,PSYCH,collapsed_cross_listing,JEWISHST 156A
226296,PSYCH 222,PSYCH,collapsed_cross_listing,LINGUIST 247N
226296,PSYCH 122,PSYCH,collapsed_cross_listing,LINGUIST 247N
226297,HISTORY 109,HISTORY,collapsed_cross_listing,AFRICAAM 110
226297,GLOBAL 109,GLOBAL,collapsed_cross_listing,AFRICAAM 110
226297,CSRE 109,CSRE,collapsed_cross_listing,AFRICAAM 110
226305,MATSCI 222,MATSCI,collapsed_cross_listing,MATSCI 122
226307,HISTORY 396B,HISTORY,collapsed_cross_listing,HISTORY 296B
226308,HISTORY 72,HISTORY,collapsed_cross_listing,HISTORY 172
226313,CLASSICS 105,CLASSICS,collapsed_cross_listing,ARCHLGY 105
226317,HISTORY 308G,HISTORY,collapsed_cross_listing,HISTORY 208G
226319,ILAC 232,ILAC,collapsed_cross_listing,ILAC 332
226320,HISTORY 49A,HISTORY,collapsed_cross_listing,HISTORY 149A
226325,FEMGEN 314A,FEMGEN,collapsed_cross_listing,ANTHRO 314
226326,SOC 171,SOC,collapsed_cross_listing,ANTHRO 173
226326,CSRE 175,CSRE,collapsed_cross_listing,ANTHRO 173
226327,CSRE 315,CSRE,collapsed_cross_listing,ANTHRO 315
226328,CLASSICS 102,CLASSICS,collapsed_cross_listing,ARCHLGY 101
226328,CLASSICS 202,CLASSICS,collapsed_cross_listing,ARCHLGY 101
226330,HISTORY 61S,HISTORY,collapsed_cross_listing,FEMGEN 61S
226336,PWR 91NF,PWR,collapsed_cross_listing,CSRE 91NF
226337,DLCL 167,DLCL,collapsed_cross_listing,COMPLIT 167
226337,ENGLISH 167A,ENGLISH,collapsed_cross_listing,COMPLIT 167
226337,ILAC 167A,ILAC,collapsed_cross_listing,COMPLIT 167
226340,DLCL 153,DLCL,collapsed_cross_listing,DLCL 253
226345,POLISCI 328R,POLISCI,collapsed_cross_listing,POLISCI 228R
226351,EARTHSYS 245,EARTHSYS,collapsed_cross_listing,EARTHSYS 145
226351,URBANST 145,URBANST,collapsed_cross_listing,EARTHSYS 145
226351,ESS 235,ESS,collapsed_cross_listing,EARTHSYS 145
226354,COMPLIT 347G,COMPLIT,collapsed_cross_listing,COMPLIT 248
226354,ILAC 247,ILAC,collapsed_cross_listing,COMPLIT 248
226354,ILAC 347G,ILAC,collapsed_cross_listing,COMPLIT 248
226354,NATIVEAM 248,NATIVEAM,collapsed_cross_listing,COMPLIT 248
226358,COMPLIT 235,COMPLIT,collapsed_cross_listing,COMPLIT 135
226359,ANTHRO 259W,ANTHRO,collapsed_cross_listing,ANTHRO 159
226359,ARCHLGY 159,ARCHLGY,collapsed_cross_listing,ANTHRO 159
226359,ARCHLGY 259,ARCHLGY,collapsed_cross_listing,ANTHRO 159
226370,RELIGST 373G,RELIGST,collapsed_cross_listing,CLASSICS 374G
226378,PHYSICS 11N,PHYSICS,collapsed_cross_listing,APPPHYS 11N
226380,DATASCI 161,DATASCI,collapsed_cross_listing,CS 171
226380,ECON 115,ECON,collapsed_cross_listing,CS 171
226382,ARCHLGY 107,ARCHLGY,collapsed_cross_listing,ANTHRO 108
226382,URBANST 147,URBANST,collapsed_cross_listing,ANTHRO 108
226383,ARCHLGY 91,ARCHLGY,collapsed_cross_listing,ANTHRO 150
226384,PHIL 209A,PHIL,collapsed_cross_listing,PHIL 109A
226386,GERMAN 292,GERMAN,collapsed_cross_listing,COMPLIT 292
226386,ENGLISH 229,ENGLISH,collapsed_cross_listing,COMPLIT 292
226386,FEMGEN 292A,FEMGEN,collapsed_cross_listing,COMPLIT 292
226393,BIO 192,BIO,collapsed_cross_listing,BIO 387
226402,EDUC 227,EDUC,collapsed_cross_listing,AFRICAAM 227
226402,LINGUIST 165A,LINGUIST,collapsed_cross_listing,AFRICAAM 227
226402,CSRE 327,CSRE,collapsed_cross_listing,AFRICAAM 227
226403,SOC 303,SOC,collapsed_cross_listing,EDUC 303
226404,EDUC 305,EDUC,collapsed_cross_listing,AMSTUD 305
226404,RELIGST 205X,RELIGST,collapsed_cross_listing,AMSTUD 305
226404,JEWISHST 205,JEWISHST,collapsed_cross_listing,AMSTUD 305
226407,EDUC 308,EDUC,collapsed_cross_listing,CSRE 308
226407,SOC 307,SOC,collapsed_cross_listing,CSRE 308
226410,ARCHLGY 158,ARCHLGY,collapsed_cross_listing,ARCHLGY 258
226410,CLASSICS 117,CLASSICS,collapsed_cross_listing,ARCHLGY 258
226411,ARCHLGY 247,ARCHLGY,collapsed_cross_listing,ANTHRO 147C
226411,ARCHLGY 147,ARCHLGY,collapsed_cross_listing,ANTHRO 147C
226415,PSYC 248,PSYC,collapsed_cross_listing,PSYC 148
226417,ARCHLGY 183,ARCHLGY,collapsed_cross_listing,ANTHRO 190
226417,URBANST 172,URBANST,collapsed_cross_listing,ANTHRO 190
226420,CSRE 250,CSRE,collapsed_cross_listing,CHILATST 248
226420,ILAC 248,ILAC,collapsed_cross_listing,CHILATST 248
226420,FILMEDIA 248,FILMEDIA,collapsed_cross_listing,CHILATST 248
226431,DATASCI 294D,DATASCI,collapsed_cross_listing,DATASCI 194D
226432,GEOPHYS 375,GEOPHYS,collapsed_cross_listing,AA 299
226432,EPS 375,EPS,collapsed_cross_listing,AA 299
226435,BIO 119,BIO,collapsed_cross_listing,BIO 219
226436,CEE 208A,CEE,collapsed_cross_listing,CEE 108A
226436,ENERGY 108A,ENERGY,collapsed_cross_listing,CEE 108A
226436,ENERGY 208A,ENERGY,collapsed_cross_listing,CEE 108A
226437,CEE 208B,CEE,collapsed_cross_listing,CEE 108B
226437,ENERGY 108B,ENERGY,collapsed_cross_listing,CEE 108B
226437,ENERGY 208B,ENERGY,collapsed_cross_listing,CEE 108B
226438,CEE 208X,CEE,collapsed_cross_listing,CEE 108X
226438,ENERGY 108X,ENERGY,collapsed_cross_listing,CEE 108X
226438,ENERGY 208X,ENERGY,collapsed_cross_listing,CEE 108X
226445,CS 238V,CS,collapsed_cross_listing,AA 228V
226448,EE 186,EE,collapsed_cross_listing,CS 140M
226454,FEMGEN 139D,FEMGEN,collapsed_cross_listing,ENGLISH 139
226459,CSRE 169,CSRE,collapsed_cross_listing,ANTHRO 167
226467,ARCHLGY 171,ARCHLGY,collapsed_cross_listing,ANTHRO 142
226471,FILMPROD 210,FILMPROD,collapsed_cross_listing,FILMPROD 410
226472,FILMPROD 211,FILMPROD,collapsed_cross_listing,FILMPROD 411
226475,JEWISHST 88,JEWISHST,collapsed_cross_listing,HISTORY 88
226486,POLISCI 246,POLISCI,collapsed_cross_listing,HISTORY 256B
226488,PHIL 238,PHIL,collapsed_cross_listing,PHIL 138
226490,OCEANS 264H,OCEANS,collapsed_cross_listing,OCEANS 164H
226490,SYMSYS 164H,SYMSYS,collapsed_cross_listing,OCEANS 164H
226492,PHIL 273,PHIL,collapsed_cross_listing,PHIL 173
226493,PHIL 267E,PHIL,collapsed_cross_listing,PHIL 167E
226496,ITALIAN 338,ITALIAN,collapsed_cross_listing,ITALIAN 238
226497,PSYC 181,PSYC,collapsed_cross_listing,PSYC 281
226500,PHIL 174L,PHIL,collapsed_cross_listing,ETHICSOC 174L
226502,FEMGEN 167A,FEMGEN,collapsed_cross_listing,ENGLISH 167
226507,HISTORY 268A,HISTORY,collapsed_cross_listing,AMSTUD 268A
226508,HISTORY 239B,HISTORY,collapsed_cross_listing,AFRICAAM 239
226508,ETHICSOC 239B,ETHICSOC,collapsed_cross_listing,AFRICAAM 239
226511,SUSTAIN 370A,SUSTAIN,collapsed_cross_listing,SUSTAIN 170A
226517,TAPS 250E,TAPS,collapsed_cross_listing,AMSTUD 250E
226517,FEMGEN 250E,FEMGEN,collapsed_cross_listing,AMSTUD 250E
226517,NATIVEAM 250E,NATIVEAM,collapsed_cross_listing,AMSTUD 250E
226521,POLISCI 125,POLISCI,collapsed_cross_listing,ETHICSOC 125
226529,ARTHIST 227,ARTHIST,collapsed_cross_listing,AFRICAAM 220
226531,CS 286,CS,collapsed_cross_listing,BMDS 276
226533,CLASSICS 222,CLASSICS,collapsed_cross_listing,CLASSICS 322
226533,COMPLIT 222L,COMPLIT,collapsed_cross_listing,CLASSICS 322
226533,COMPLIT 322,COMPLIT,collapsed_cross_listing,CLASSICS 322
226539,CEE 33L,CEE,collapsed_cross_listing,ARTHIST 133L
226542,CEE 134E,CEE,collapsed_cross_listing,AMSTUD 33
226542,URBANST 33,URBANST,collapsed_cross_listing,AMSTUD 33
226543,LINGUIST 242B,LINGUIST,collapsed_cross_listing,LINGUIST 142B
226547,ME 321,ME,collapsed_cross_listing,MATSCI 351
